#	Symbol	StartDate	Size(MB)	Description	Exchange	Industry	Sector
2335	TINY	5/10/2002	21.1	"Harris & Harris Group, Inc."	NASDAQ	"Finance/Investors Services"	"Finance"
2336	TIS	7/15/2005	7.48	"Orchids Paper Products Company"	AMEX	"Paper"	"Basic Industries"
2337	TISI	9/24/2001	20.59	"Team, Inc."	NYSE	"Other Consumer Services"	"Consumer Services"
2338	TITN	12/13/2007	24.65	"Titan Machinery Inc."	NASDAQ	"Other Specialty Stores"	"Consumer Services"
2339	TIVO	9/30/1999	66.3	"TiVo Corporation"	NASDAQ	"Multi-Sector Companies"	"Miscellaneous"
2340	TJX	1/2/1998	81.08	"TJX Companies, Inc. (The)"	NYSE	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
2341	TK	1/2/1998	54.88	"Teekay Corporation"	NYSE	"Marine Transportation"	"Transportation"
2342	TKR	1/2/1998	64.32	"Timken Company (The)"	NYSE	"Metal Fabrications"	"Capital Goods"
2343	TLYS	5/4/2012	8.28	"Tilly's, Inc."	NYSE	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
2344	TMHC	4/10/2013	12.28	"Taylor Morrison Home Corporation"	NYSE	"Homebuilding"	"Capital Goods"
2345	TMK	1/2/1998	66.94	"Torchmark Corporation"	NYSE	"Life Insurance"	"Finance"
2346	TMO	1/2/1998	74.84	"Thermo Fisher Scientific Inc"	NYSE	"Industrial Machinery/Components"	"Capital Goods"
2347	TMP	1/2/1998	9.57	"Tompkins Financial Corporation"	AMEX	"Major Banks"	"Finance"
2348	TMUS	4/19/2007	44.85	"T-Mobile US, Inc."	NASDAQ	"Telecommunications Equipment"	"Public Utilities"
2349	TNAV	5/13/2010	12.06	"Telenav, Inc."	NASDAQ	"Industrial Machinery/Components"	"Capital Goods"
2350	TNC	10/30/2000	24	"Tennant Company"	NYSE	"Industrial Machinery/Components"	"Technology"
2351	TNDM	11/14/2013	6.71	"Tandem Diabetes Care, Inc."	NASDAQ	"Medical/Dental Instruments"	"Health Care"
2352	TNGO	7/27/2011	13.84	"Tangoe, Inc."	NASDAQ	"Computer Software: Prepackaged Software"	"Technology"
2353	TNK	12/13/2007	31.59	"Teekay Tankers Ltd."	NYSE	"Marine Transportation"	"Consumer Services"
2354	TOL	1/2/1998	72.19	"Toll Brothers Inc."	NYSE	"Homebuilding"	"Capital Goods"
2355	TOWN	5/5/1999	11.58	"Towne Bank"	NASDAQ	""	""
2356	TOWR	10/15/2010	10.91	"Tower International, Inc."	NYSE	"Auto Parts:O.E.M."	"Capital Goods"
2357	TPC	7/17/1998	25.38	"Tutor Perini Corporation"	NYSE	"General Bldg Contractors - Nonresidential Bldgs"	"Basic Industries"
2358	TPH	1/31/2013	14.82	"TRI Pointe Group, Inc."	NYSE	"Homebuilding"	"Capital Goods"
2359	TPLM	3/23/2005	20.84	"Triangle Petroleum Corporation"	AMEX	"Oil & Gas Production"	"Energy"
2360	TPX	3/13/2007	41.98	"Tempur Sealy International, Inc."	NYSE	"Home Furnishings"	"Consumer Durables"
2361	TR	1/2/1998	33.36	"Tootsie Roll Industries, Inc."	NYSE	"Specialty Foods"	"Consumer Non-Durables"
2362	TRC	7/28/1999	16.64	"Tejon Ranch Co"	NYSE	"Real Estate"	"Finance"
2363	TREE	8/21/2008	12.2	"LendingTree, Inc."	NASDAQ	"Finance: Consumer Services"	"Finance"
2364	TREX	11/23/2009	20	"Trex Company, Inc."	NYSE	"Forest Products"	"Basic Industries"
2365	TRGP	12/7/2010	21.03	"Targa Resources, Inc."	NYSE	"Natural Gas Distribution"	"Public Utilities"
2366	TRI	4/17/2008	34.15	"Thomson Reuters Corp"	NYSE	"Publishing"	"Consumer Services"
2367	TRIP	12/7/2011	23.14	"TripAdvisor, Inc."	NASDAQ	"Computer Software: Programming, Data Processing"	"Technology"
2368	TRK	1/2/1998	24.95	"Speedway Motorsports, Inc."	NYSE	"Services-Misc. Amusement & Recreation"	"Consumer Services"
2369	TRMB	1/2/1998	63.62	"Trimble Inc."	NASDAQ	"Industrial Machinery/Components"	"Capital Goods"
2370	TRMK	1/2/1998	46.37	"Trustmark Corporation"	NASDAQ	"Major Banks"	"Finance"
2371	TRN	1/2/1998	66.4	"Trinity Industries, Inc."	NYSE	"Railroads"	"Capital Goods"
2372	TRNO	2/10/2010	9.58	"Terreno Realty Corporation"	NYSE	"Real Estate"	"Finance"
2373	TROW	1/2/1998	75.1	"T. Rowe Price Group, Inc."	NASDAQ	"Investment Bankers/Brokers/Service"	"Finance"
2374	TRR	1/2/1998	12.65	"TRC Companies, Inc."	NYSE	"Military/Government/Technical"	"Consumer Services"
2375	TRS	5/18/2007	22.77	"TriMas Corporation"	NASDAQ	"Industrial Specialties"	"Capital Goods"
2376	TRST	1/2/1998	42.13	"TrustCo Bank Corp NY"	NASDAQ	"Major Banks"	"Finance"
2377	TRV	2/27/2007	45.12	"The Travelers Companies, Inc."	NYSE	"Property-Casualty Insurers"	"Finance"
2378	TSC	5/9/2013	3.95	"TriState Capital Holdings, Inc."	NASDAQ	"Major Banks"	"Finance"
2379	TSCO	1/2/1998	59.44	"Tractor Supply Company"	NASDAQ	"RETAIL: Building Materials"	"Consumer Services"
2380	TSLA	6/29/2010	36.05	"Tesla, Inc."	NASDAQ	"Auto Manufacturing"	"Capital Goods"
2381	TSN	1/2/1998	73.57	"Tyson Foods, Inc."	NYSE	"Meat/Poultry/Fish"	"Consumer Non-Durables"
2382	TSO	1/2/1998	69.63	"Tesoro Corporation"	NYSE	"Integrated oil Companies"	"Energy"
2383	TSRA	11/20/2003	47.54	"Tessera Technologies, Inc."	NASDAQ	"Semiconductor Equipment & Materials"	"Technology"
2384	TSRO	6/28/2012	13.3	"TESARO, Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
2385	TSS	1/2/1998	55.89	"Total System Services, Inc."	NYSE	"Business Services"	"Miscellaneous"
2386	TTC	1/2/1998	50.81	"Toro Company (The)"	NYSE	"Tools/Hardware"	"Capital Goods"
2387	TTEC	1/2/1998	45.39	"TeleTech Holdings, Inc."	NASDAQ	"Professional Services"	"Technology"
2388	TTEK	12/18/2000	52.31	"Tetra Tech, Inc."	NASDAQ	"Military/Government/Technical"	"Consumer Services"
2389	TTGT	5/17/2007	9.69	"TechTarget, Inc."	NASDAQ	"Business Services"	"Miscellaneous"
2390	TTI	1/2/1998	52.02	"Tetra Technologies, Inc."	NYSE	"Oil & Gas Production"	"Energy"
2391	TTMI	9/25/2000	44.7	"TTM Technologies, Inc."	NASDAQ	"Electrical Products"	"Technology"
2392	TTPH	3/22/2013	10.54	"Tetraphase Pharmaceuticals, Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
2393	TTS	8/22/2012	14.13	"Tile Shop Hldgs, Inc."	NASDAQ	"Home Furnishings"	"Consumer Services"
2394	TTWO	1/2/1998	69.76	"Take-Two Interactive Software, Inc."	NASDAQ	"Computer Software: Prepackaged Software"	"Technology"
2395	TUES	4/22/1999	43.41	"Tuesday Morning Corp."	NASDAQ	"Department/Specialty Retail Stores"	"Consumer Services"
2396	TUP	1/2/1998	62.71	"Tupperware Brands Corporation"	NYSE	"Plastic Products"	"Consumer Non-Durables"
2397	TWER	3/13/2007	13.25	"Towerstream Corporation"	NASDAQ	"Diversified Communication Services"	"Technology"
2398	TWI	1/2/1998	44.44	"Titan International, Inc."	NYSE	"Steel/Iron Ore"	"Basic Industries"
2399	TWIN	1/4/2005	13.06	"Twin Disc, Incorporated"	NASDAQ	"Industrial Machinery/Components"	"Technology"
2400	TWMC	1/2/1998	14.59	"Trans World Entertainment Corp."	NASDAQ	"Consumer Electronics/Video Chains"	"Consumer Services"
2401	TWO	10/30/2009	29.41	"Two Harbors Investments Corp"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
2402	TWX	1/2/1998	88.54	"Time Warner Inc."	NYSE	"Television Services"	"Consumer Services"
2403	TXMD	9/29/2009	13.21	"TherapeuticsMD, Inc."	AMEX	"Major Pharmaceuticals"	"Health Care"
2404	TXN	1/2/1998	89.7	"Texas Instruments Incorporated"	NASDAQ	"Semiconductors"	"Technology"
2405	TXRH	8/9/2006	41.1	"Texas Roadhouse, Inc."	NASDAQ	"Restaurants"	"Consumer Services"
2406	TXT	1/2/1998	74.82	"Textron Inc."	NYSE	"Aerospace"	"Capital Goods"
2407	TYL	1/2/1998	36.39	"Tyler Technologies, Inc."	NYSE	"Computer Software: Prepackaged Software"	"Technology"
2408	TYPE	7/25/2007	19.78	"Monotype Imaging Holdings Inc."	NASDAQ	"EDP Services"	"Technology"
2409	TZOO	12/30/2003	29.85	"Travelzoo Inc."	NASDAQ	"EDP Services"	"Technology"
2410	UA	12/18/2006	46.42	"Under Armour, Inc."	NYSE	"Apparel"	"Consumer Non-Durables"
2411	UAL	2/11/2010	32.6	"United Continental Holdings, Inc."	NYSE	"Air Freight/Delivery Services"	"Transportation"
2412	UAM	12/3/2007	25.38	"Universal American Corp."	NYSE	"Medical Specialities"	"Health Care"
2413	UBA	5/1/2003	20.96	"Urstadt Biddle Properties Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
2414	UBFO	5/31/2001	2.97	"United Security Bancshares"	NASDAQ	"Major Banks"	"Finance"
2415	UBNK	8/17/2005	13.09	"United Financial Bancorp, Inc."	NASDAQ	"Banks"	"Finance"
2416	UBNT	10/14/2011	18.33	"Ubiquiti Networks, Inc."	NASDAQ	"Radio And Television Broadcasting And Communications Equipment"	"Technology"
2417	UBSH	1/5/1998	15.29	"Union Bankshares Corporation"	NASDAQ	"Major Banks"	"Finance"
2418	UBSI	1/2/1998	42.69	"United Bankshares, Inc."	NASDAQ	"Major Banks"	"Finance"
2419	UCBI	5/10/2002	34.85	"United Community Banks, Inc."	NASDAQ	"Major Banks"	"Finance"
2420	UCFC	7/9/1998	15.05	"United Community Financial Corp."	NASDAQ	"Banks"	"Finance"
2421	UCTT	3/25/2004	22.21	"Ultra Clean Holdings, Inc."	NASDAQ	"Semiconductors"	"Technology"
2422	UDR	1/2/1998	66.67	"United Dominion Realty Trust, Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
2423	UEC	9/28/2007	23.97	"Uranium Energy Corp."	AMEX	"Precious Metals"	"Basic Industries"
2424	UEIC	1/2/1998	23.45	"Universal Electronics Inc."	NASDAQ	"Consumer Electronics/Appliances"	"Consumer Non-Durables"
2425	UEPS	8/3/2005	30.1	"Net 1 UEPS Technologies, Inc."	NASDAQ	"Investment Bankers/Brokers/Service"	"Finance"
2426	UFCS	1/5/1998	22.67	"United Fire Group, Inc"	NASDAQ	"Property-Casualty Insurers"	"Finance"
2427	UFI	1/2/1998	26.18	"Unifi, Inc."	NYSE	"Textiles"	"Consumer Non-Durables"
2428	UFPI	1/2/1998	31.5	"Universal Forest Products, Inc."	NASDAQ	"Forest Products"	"Basic Industries"
2429	UFPT	1/12/1998	7.29	"UFP Technologies, Inc."	NASDAQ	"Containers/Packaging"	"Capital Goods"
2430	UFS	3/7/2007	38.34	"Domtar Corporation"	NYSE	"Paper"	"Basic Industries"
2431	UGI	1/2/1998	59.31	"UGI Corporation"	NYSE	"Natural Gas Distribution"	"Public Utilities"
2432	UHAL	3/22/2004	17.42	"Amerco"	NASDAQ	"Rental/Leasing Companies"	"Consumer Services"
2433	UHS	1/2/1998	64.94	"Universal Health Services, Inc."	NYSE	"Hospital/Nursing Management"	"Health Care"
2434	UHT	1/2/1998	18.12	"Universal Health Realty Income Trust"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
2435	UIS	1/2/1998	72	"Unisys Corporation"	NYSE	"EDP Services"	"Technology"
2436	ULBI	1/2/1998	18.7	"Ultralife Corporation"	NASDAQ	"Industrial Machinery/Components"	"Miscellaneous"
2437	ULTA	10/25/2007	36.32	"Ulta Beauty, Inc."	NASDAQ	"Other Specialty Stores"	"Consumer Services"
2438	ULTI	6/17/1998	35.96	"The Ultimate Software Group, Inc."	NASDAQ	"Computer Software: Prepackaged Software"	"Technology"
2439	UMBF	1/2/1998	33.06	"UMB Financial Corporation"	NASDAQ	"Major Banks"	"Finance"
2440	UMH	1/2/1998	9.17	"UMH Properties, Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
2441	UMPQ	6/3/1998	52.28	"Umpqua Holdings Corporation"	NASDAQ	"Savings Institutions"	"Finance"
2442	UNF	1/2/1998	22.74	"Unifirst Corporation"	NYSE	"Other Consumer Services"	"Consumer Services"
2443	UNFI	1/2/1998	52.28	"United Natural Foods, Inc."	NASDAQ	"Food Distributors"	"Consumer Non-Durables"
2444	UNH	1/2/1998	82.94	"UnitedHealth Group Incorporated"	NYSE	"Medical Specialities"	"Health Care"
2445	UNIS	2/16/2010	16.74	"Unilife Corporation"	NASDAQ	"Medical/Dental Instruments"	"Health Care"
2446	UNM	1/2/1998	77.74	"Unum Group"	NYSE	"Accident &Health Insurance"	"Finance"
2447	UNP	1/2/1998	81.53	"Union Pacific Corporation"	NYSE	"Railroads"	"Transportation"
2448	UNT	1/2/1998	54.76	"Unit Corporation"	NYSE	"Oil & Gas Production"	"Energy"
2449	UNXL	3/15/2007	10.84	"Uni-Pixel, Inc."	NASDAQ	"Industrial Machinery/Components"	"Capital Goods"
2450	UPS	11/10/1999	75.57	"United Parcel Service, Inc."	NYSE	"Trucking Freight/Courier Services"	"Transportation"
2451	URBN	1/2/1998	65.76	"Urban Outfitters, Inc."	NASDAQ	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
2452	URG	7/25/2008	12.87	"Ur Energy Inc"	AMEX	"Precious Metals"	"Basic Industries"
2453	URI	1/2/1998	64.71	"United Rentals, Inc."	NYSE	"Diversified Commercial Services"	"Technology"
2454	URRE	3/13/2007	22.39	"Uranium Resources, Inc."	NASDAQ	"Precious Metals"	"Basic Industries"
2455	USAK	1/2/1998	12.31	"USA Truck, Inc."	NASDAQ	"Trucking Freight/Courier Services"	"Transportation"
2456	USAP	1/5/1998	13.13	"Universal Stainless & Alloy Products, Inc."	NASDAQ	"Steel/Iron Ore"	"Basic Industries"
2457	USB	1/2/1998	84.72	"U.S. Bancorp"	NYSE	"Major Banks"	"Finance"
2458	USCR	10/15/2010	8.96	"U S Concrete, Inc."	NASDAQ	"Building Materials"	"Capital Goods"
2459	USEG	1/2/1998	15.85	"U.S. Energy Corp."	NASDAQ	"Oil & Gas Production"	"Energy"
2460	USG	1/2/1998	65.74	"USG Corporation"	NYSE	"Building Materials"	"Capital Goods"
2461	USLM	12/10/2002	3.16	"United States Lime & Minerals, Inc."	NASDAQ	"Mining & Quarrying of Nonmetallic Minerals (No Fuels)"	"Basic Industries"
2462	USM	1/2/1998	33.47	"United States Cellular Corporation"	NYSE	"Telecommunications Equipment"	"Public Utilities"
2463	USNA	1/2/1998	32.96	"USANA Health Sciences, Inc."	NYSE	"Specialty Chemicals"	"Consumer Durables"
2464	USPH	1/2/1998	20.09	"U.S. Physical Therapy, Inc."	NYSE	"Medical/Nursing Services"	"Health Care"
2465	UST	2/2/2010	3.4	"ProShares Ultra 7-10 Year Treas"	NYSE	"ProShares"	"Trading-Leveraged Debt"
2466	UTEK	1/2/1998	47.8	"Ultratech, Inc."	NASDAQ	"Industrial Machinery/Components"	"Technology"
2467	UTHR	6/17/1999	56.62	"United Therapeutics Corporation"	NASDAQ	"Major Pharmaceuticals"	"Health Care"
2468	UTI	12/18/2003	28.42	"Universal Technical Institute Inc"	NYSE	"Other Consumer Services"	"Consumer Services"
2469	UTL	1/2/1998	10.55	"UNITIL Corporation"	NYSE	"Power Generation"	"Public Utilities"
2470	UTMD	3/8/2000	2.64	"Utah Medical Products, Inc."	NASDAQ	"Medical/Dental Instruments"	"Health Care"
2471	UTSI	3/3/2000	45.27	"UTStarcom Holdings Corp"	NASDAQ	"Telecommunications Equipment"	"Consumer Durables"
2472	UTX	1/2/1998	83.1	"United Technologies Corporation"	NYSE	"Aerospace"	"Capital Goods"
2473	UVE	4/30/2007	21.43	"UNIVERSAL INSURANCE HOLDINGS INC"	NYSE	"Property-Casualty Insurers"	"Finance"
2474	UVSP	8/15/2003	9.38	"Univest Corporation of Pennsylvania"	NASDAQ	"Major Banks"	"Finance"
2475	UVV	1/2/1998	44.53	"Universal Corporation"	NYSE	"Farming/Seeds/Milling"	"Consumer Services"
2476	V	3/19/2008	44.43	"Visa Inc."	NYSE	"Business Services"	"Miscellaneous"
2477	VAC	11/8/2011	14.35	"Marriot Vacations Worldwide Corporation"	NYSE	"Real Estate"	"Finance"
2478	VAL	1/2/1998	57.5	"Valspar Corporation (The)"	NYSE	"Paints/Coatings"	"Basic Industries"
2479	VALU	1/2/1998	2.76	"Value Line, Inc."	NASDAQ	"Investment Managers"	"Finance"
2480	VAR	1/2/1998	66.56	"Varian Medical Systems, Inc."	NYSE	"Biotechnology: Electromedical & Electrotherapeutic Apparatus"	"Health Care"
2481	VASC	7/20/2000	17	"Vascular Solutions, Inc."	NASDAQ	"Medical Instruments & Supplies"	"Healthcare"
2482	VC	1/10/2011	22.38	"Visteon Corporation"	NYSE	"Auto Parts:O.E.M."	"Capital Goods"
2483	VCRA	3/28/2012	10.28	"Vocera Communications, Inc."	NYSE	"Telecommunications Equipment"	"Consumer Durables"
2484	VDSI	4/7/2000	36.02	"VASCO Data Security International, Inc."	NASDAQ	"EDP Services"	"Technology"
2485	VECO	1/2/1998	61.39	"Veeco Instruments Inc."	NASDAQ	"Industrial Machinery/Components"	"Technology"
2486	VFC	1/2/1998	71.19	"V.F. Corporation"	NYSE	"Apparel"	"Consumer Non-Durables"
2487	VG	5/24/2006	38.35	"Vonage Holdings Corp."	NYSE	"Telecommunications Equipment"	"Public Utilities"
2488	VGR	5/25/2000	48.11	"Vector Group Ltd."	NYSE	"Farming/Seeds/Milling"	"Consumer Non-Durables"
2489	VGZ	1/2/1998	26.28	"Vista Gold Corporation"	AMEX	"Precious Metals"	"Basic Industries"
2490	VHC	12/26/2007	23.54	"VirnetX Holding Corp"	AMEX	"Multi-Sector Companies"	"Miscellaneous"
2491	VHI	1/2/1998	16.05	"Valhi, Inc."	NYSE	"Major Chemicals"	"Basic Industries"
2492	VIAB	12/5/2005	50.13	"Viacom Inc."	NASDAQ	"Television Services"	"Consumer Services"
2493	VIAV	7/6/1999	88.23	"Viavi Solutions Inc."	NASDAQ	"Semiconductors"	"Technology"
2494	VICL	1/2/1998	29.93	"Vical Incorporated"	NASDAQ	"Biotechnology: Biological Products (No Diagnostic Substances)"	"Health Care"
2495	VICR	1/2/1998	26.85	"Vicor Corporation"	NASDAQ	"Industrial Machinery/Components"	"Capital Goods"
2496	VIVO	1/9/2001	38	"Meridian Bioscience Inc."	NASDAQ	"Biotechnology: In Vitro & In Vivo Diagnostic Substances"	"Health Care"
2497	VLGEA	1/2/1998	5.39	"Village Super Market, Inc."	NASDAQ	"Food Chains"	"Consumer Services"
2498	VLO	1/2/1998	78.87	"Valero Energy Corporation"	NYSE	"Integrated oil Companies"	"Energy"
2499	VLY	1/2/1998	52.44	"Valley National Bancorp"	NYSE	"Major Banks"	"Finance"
2500	VMC	1/2/1998	65.17	"Vulcan Materials Company"	NYSE	"Mining & Quarrying of Nonmetallic Minerals (No Fuels)"	"Basic Industries"
2501	VMI	8/30/2002	36.75	"Valmont Industries, Inc."	NYSE	"Metal Fabrications"	"Capital Goods"
2502	VMW	8/15/2007	43.5	"Vmware, Inc."	NYSE	"Computer Software: Prepackaged Software"	"Technology"
2503	VNDA	4/12/2006	29.41	"Vanda Pharmaceuticals Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
2504	VNO	1/2/1998	62.98	"Vornado Realty Trust"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
2505	VNTV	3/22/2012	19.47	"Vantiv, Inc."	NYSE	"Business Services"	"Miscellaneous"
2506	VOD	1/2/1998	83.82	"Vodafone Group Plc"	NASDAQ	"Telecommunications Equipment"	"Public Utilities"
2507	VOXX	1/13/2000	29.83	"VOXX International Corporation"	NASDAQ	"Electronic Components"	"Consumer Non-Durables"
2508	VOYA	5/2/2013	15.82	"Voya Financial, Inc."	NYSE	"Life Insurance"	"Finance"
2509	VPG	6/29/2010	5.92	"Vishay Precision Group, Inc."	NYSE	"Electrical Products"	"Capital Goods"
2510	VR	8/1/2007	34.95	"Validus Holdings, Ltd."	NYSE	"Property-Casualty Insurers"	"Finance"
2511	VRA	10/21/2010	20.78	"Vera Bradley, Inc."	NASDAQ	"Apparel"	"Consumer Non-Durables"
2512	VRNT	5/16/2002	29.63	"Verint Systems Inc."	NASDAQ	"EDP Services"	"Technology"
2513	VRS	6/9/2008	9.13	"Verso Corporation"	NYSE	"Paper"	"Basic Industries"
2514	VRSK	10/7/2009	28.79	"Verisk Analytics, Inc."	NASDAQ	"EDP Services"	"Technology"
2515	VRSN	1/30/1998	83.83	"VeriSign, Inc."	NASDAQ	"EDP Services"	"Technology"
2516	VRTS	1/2/2009	9.37	"Virtus Investment Partners, Inc."	NASDAQ	"Investment Managers"	"Finance"
2517	VRTU	8/3/2007	15.71	"Virtusa Corporation"	NASDAQ	"EDP Services"	"Technology"
2518	VRTX	1/2/1998	72.82	"Vertex Pharmaceuticals Incorporated"	NASDAQ	"Major Pharmaceuticals"	"Health Care"
2519	VRX	11/14/2003	59.66	"Valeant Pharmaceuticals International, Inc."	NYSE	"Major Pharmaceuticals"	"Health Care"
2520	VSAT	1/2/1998	43.33	"ViaSat, Inc."	NASDAQ	"Radio And Television Broadcasting And Communications Equipment"	"Technology"
2521	VSEC	10/16/2002	7.41	"VSE Corporation"	NASDAQ	"Military/Government/Technical"	"Consumer Services"
2522	VSH	1/2/1998	76.12	"Vishay Intertechnology, Inc."	NYSE	"Electrical Products"	"Capital Goods"
2523	VSI	10/28/2009	22.51	"Vitamin Shoppe, Inc"	NYSE	"Food Chains"	"Consumer Non-Durables"
2524	VSTM	1/27/2012	8.33	"Verastem, Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
2525	VTR	5/1/1998	59.59	"Ventas, Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
2526	VVC	4/3/2000	50.89	"Vectren Corporation"	NYSE	"Natural Gas Distribution"	"Public Utilities"
2527	VVI	8/12/2004	25.14	"Viad Corp"	NYSE	"Business Services"	"Miscellaneous"
2528	VVUS	1/2/1998	53.44	"VIVUS, Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
2529	VZ	7/3/2000	80.68	"Verizon Communications Inc."	NYSE	"Telecommunications Equipment"	"Public Utilities"
2530	WAB	1/2/1998	52.48	"Westinghouse Air Brake Technologies Corporation"	NYSE	"Railroads"	"Capital Goods"
2531	WABC	1/2/1998	39.6	"Westamerica Bancorporation"	NASDAQ	"Major Banks"	"Finance"
2532	WAC	4/20/2009	22.38	"Walter Investment Management Corp."	NYSE	"Finance: Consumer Services"	"Finance"
2533	WAFD	1/2/1998	58.63	"Washington Federal, Inc."	NASDAQ	"Major Banks"	"Finance"
2534	WAGE	5/11/2012	11.81	"WageWorks, Inc."	NYSE	"Business Services"	"Miscellaneous"
2535	WAIR	7/28/2011	14.66	"Wesco Aircraft Holdings, Inc."	NYSE	"Wholesale Distributors"	"Capital Goods"
2536	WAL	7/1/2005	32.14	"Western Alliance Bancorporation"	NYSE	"Major Banks"	"Finance"
2537	WASH	1/2/1998	11.28	"Washington Trust Bancorp, Inc."	NASDAQ	"Major Banks"	"Finance"
2538	WAT	1/2/1998	68.26	"Waters Corporation"	NYSE	"Biotechnology: Laboratory Analytical Instruments"	"Capital Goods"
2539	WB	4/17/2014	10.71	"Weibo Corporation"	NASDAQ	"Computer Software: Programming, Data Processing"	"Technology"
2540	WBA	1/2/1998	84.05	"Walgreens Boots Alliance, Inc."	NASDAQ	"Medical/Nursing Services"	"Health Care"
2541	WBC	8/1/2007	36.61	"Wabco Holdings Inc."	NYSE	"Auto Manufacturing"	"Capital Goods"
2542	WBMD	9/29/2005	33.63	"WebMD Health Corp"	NASDAQ	"Business Services"	"Miscellaneous"
2543	WBS	10/17/2002	51.08	"Webster Financial Corporation"	NYSE	""	""
2544	WCC	5/12/1999	49.92	"WESCO International, Inc."	NYSE	"Telecommunications Equipment"	"Consumer Non-Durables"
2545	WCG	7/1/2004	45.91	"WellCare Health Plans, Inc."	NYSE	"Medical Specialities"	"Health Care"
2546	WCN	10/24/2002	51.25	"Waste Connections, Inc."	NYSE	"Environmental Services"	"Public Utilities"
2547	WD	12/15/2010	11.22	"Walker & Dunlop, Inc."	NYSE	"Finance: Consumer Services"	"Finance"
2548	WDAY	10/12/2012	18.17	"Workday, Inc."	NYSE	"EDP Services"	"Technology"
2549	WDC	1/2/1998	80.17	"Western Digital Corporation"	NASDAQ	"Electronic Components"	"Technology"
2550	WDFC	1/2/1998	26.12	"WD-40 Company"	NASDAQ	"Major Chemicals"	"Basic Industries"
2551	WDR	3/5/1998	63.26	"Waddell & Reed Financial, Inc."	NYSE	"Investment Bankers/Brokers/Service"	"Finance"
2552	WEC	1/2/1998	66.72	"WEC Energy Group, Inc."	NYSE	"Power Generation"	"Public Utilities"
2553	WEN	1/2/1998	78.27	"Wendy's Company (The)"	NASDAQ	"Restaurants"	"Consumer Services"
2554	WERN	1/2/1998	61.85	"Werner Enterprises, Inc."	NASDAQ	"Trucking Freight/Courier Services"	"Transportation"
